ID,Ref No , Methods,Scale,Crop,Country,Site(location),Region,latitude,longitude,Current Average Temperature (dC)_area_weighted,Current Average Temperature_point_coordinate (dC),Current Annual Precipitation (mm) _area_weighted ,Current Annual Precipitation  (mm) _point_coordinate,Future_Mid-point,Baseline_Mid-point,Time slice,Climate scenario,Scenario source,Local delta T ,Local delta T from 2005,Annual Precipitation change each study  (mm) , Annual Precipitation change  from 2005 (mm)_cal,Global delta T from pre-industrial period_cal,Global delta T from 2005_cal,GCM/RCM,Crop Model ,Baseline yield (t/ha),Projected yield (t/ha),Data Location,Climate impacts (%),Climate impacts relative to 2005,Climate impacts per dC (%)_cal/measured,Climate impacts per decade (%),CO2,CO2 ppm_derived from other sources if NA,Fertiliser,Irrigation,Cultivar,Soil organic matter management,Planting time,Tillage,Others,Adaptation,Adaptation type,Reference,doi,Publication year,"Note1 
(* = corrected by HW) ","Note2 
(* = Local temperature is  estimated )","Note3 
(* = Local delta Pr is  estimated )","Note4 
(* = Global temperature is  estimated )",Seasonal Precipitation change (mm) each study (local baseperiod),Base precipitation (annual) (mm) (local base period),Annual Preciptation change (%) (relative to local base),Base precipitation (seasonal) (mm) (local base period),Projected precipitation (mm) ,Estimated  precipitation change from 2005 (mm) ,Estimated  precipitation (mm)
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.48,Table 4,57.54296626,,,,Yes,423,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.79,Table 4,14.19478039,,,,Yes,423,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.71,Table 4,72.62889879,,,,Yes,423,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.26,Table 4,-19.54169319,,,,Yes,423,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.03,Table 4,28.9624443,,,,Yes,423,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.75,Table 4,11.07574793,,,,Yes,432,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.59,Table 4,64.86314449,,,,Yes,432,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.13,Table 4,35.6460853,,,,Yes,432,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.85,Table 4,81.60407384,,,,Yes,432,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.4,Table 4,-11.01209421,,,,Yes,432,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.11,Table 4,34.0547422,,,,Yes,432,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.72,Table 4,9.675366009,,,,Yes,499,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.58,Table 4,63.97199236,,,,Yes,499,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2,Table 4,27.49840866,,,,Yes,499,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.75,Table 4,74.98408657,,,,Yes,499,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.41,Table 4,-10.43921069,,,,Yes,499,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.11,Table 4,34.37301082,,,,Yes,499,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.91,Table 4,21.83322724,,,,Yes,571,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.67,Table 4,69.7008275,,,,Yes,571,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.25,Table 4,43.47549332,,,,Yes,571,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.91,Table 4,84.9777212,,,,Yes,571,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,1.53,Table 4,-2.355187778,,,,Yes,571,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Sirinka,Africa,11.75,39.6,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.57,2.14,Table 4,36.34627626,,,,Yes,571,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.75,Table 4,-7.814149947,,,,Yes,423,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.66,Table 4,40.28511088,,,,Yes,423,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.99,Table 4,5.015839493,,,,Yes,423,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.94,Table 4,55.01583949,,,,Yes,423,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.5,Table 4,-20.96092925,,,,Yes,423,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.23,Table 4,17.74023231,,,,Yes,423,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.86,Table 4,-1.953537487,,,,Yes,432,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.69,Table 4,42.18585005,,,,Yes,432,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.12,Table 4,11.82682154,,,,Yes,432,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.94,Table 4,55.01583949,,,,Yes,432,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.61,Table 4,-15.1531151,,,,Yes,432,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2030,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.28,Table 4,20.16895459,,,,Yes,432,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.73,Table 4,-8.870116156,,,,Yes,499,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.78,Table 4,46.77930306,,,,Yes,499,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.01,Table 4,6.335797254,,,,Yes,499,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.94,Table 4,55.22703273,,,,Yes,499,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.63,Table 4,-13.93875396,,,,Yes,499,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP4.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.29,Table 4,20.85533263,,,,Yes,499,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.95,Table 4,2.798310454,,,,Yes,571,No,No,No,No,No,No,No,No,No,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.83,Table 4,49.26082365,,,,Yes,571,No,Yes,No,No,No,No,No,No,Irrigation,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.32,Table 4,22.49208025,,,,Yes,571,No,No,No,No,Yes,No,No,No,Early Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,3.11,Table 4,64.30834213,,,,Yes,571,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,1.63,Table 4,-13.78035903,,,,Yes,571,No,No,No,No,Yes,No,No,No,Late Planting,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,87,WoS,Regional,Common Bean,Ethiopia ,Chefa,Africa,10.72,39.8167,,,,,2050,1996,NF,RCP8.5,CIMP5,,,,,,,Ensemble,CROPGRO,1.89,2.33,Table 4,23.17845829,,,,Yes,571,No,Yes,No,No,Yes,No,No,No,Combination,"Mohammed & Feleke, 2022",10.1186/s43170-022-00103-9,2022,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP4.5,CIMP5,,,,,,,Ensemble,APSIM,1.07,0.85,Figure 4,-20.77842191,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP8.5,CIMP5,,,,,,,Ensemble,APSIM,1.07,0.81,Figure 4,-24.50649617,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP4.5,CIMP5,,,,,,,Ensemble,APSIM,1.09,0.81,Figure 4,-25.19399978,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP8.5,CIMP5,,,,,,,Ensemble,APSIM,1.09,0.79,Figure 4,-27.3480663,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP4.5,CIMP5,,,,,,,Ensemble,APSIM,0.85,0.6,Figure 4,-29.2798111,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP8.5,CIMP5,,,,,,,Ensemble,APSIM,0.85,0.59,Figure 4,-30.5785124,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP4.5,CIMP5,,,,,,,Ensemble,APSIM,1.31,0.96,Figure 4,-27.15484363,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,88,WoS,Regional,Green grams ,Kenya,Kitui,Africa,9.3733,-0.6267,,,,,2035,2018,NF,RCP8.5,CIMP5,,,,,,,Ensemble,APSIM,1.31,0.94,Figure 4,-28.29900839,,,,No,,Yes,No,Yes,No,No,Yes,Yes,No,Combination,"Mugo at al, 2023",10.3389/fsufs.2023.1144663,2023,,,,,,,,,,,
,89,WoS,Regional,Maize,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,4.46,3.57,Table 5,-19,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Maize,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,4.46,3.55,Table 5,-20,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Soybean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,0.65,0.57,Table 5,-12,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Soybean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,0.65,0.58,Table 5,-11,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Common Bean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,0.31,0.25,Table 5,-19,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Common Bean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,0.31,0.26,Table 5,-16,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Sunflower,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,0.2,0.19,Table 5,-5,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Sunflower,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2025,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,0.2,0.18,Table 5,-10,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Maize,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,4.46,2.93,Table 5,-34,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Maize,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,4.46,2.54,Table 5,-43,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Soybean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,0.65,0.51,Table 5,-22,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Soybean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,0.65,0.47,Table 5,-28,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Common Bean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,0.31,0.23,Table 5,-26,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Common Bean,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,0.31,0.21,Table 5,-32,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Sunflower,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,0.2,0.17,Table 5,-15,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Sunflower,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2055,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,0.2,0.16,Table 5,-20,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Maize,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2085,1990,NF,RCP4.5,CIMP5,,,,,,,Ensemble,WEAP,4.46,2.69,Table 5,-40,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
,89,WoS,Regional,Maize,South Africa,Olifants River Basin,Africa,-25.5,30.5,,,,,2085,1990,NF,RCP8.5,CIMP5,,,,,,,Ensemble,WEAP,4.46,1.65,Table 5,-63,,,,Yes,Unspecified,No,No,No,No,No,No,No,No,No,"Olabanji et al, 2021",10.3390/cli9010006,2021,,,,,,,,,,,
